,IGHV1-17,IGHV1-18,IGHV1-2,IGHV1-24,IGHV1-3,IGHV1-45,IGHV1-46,IGHV1-58,IGHV1-67,IGHV1-69,IGHV1-69-2,IGHV1-8,IGHV2-10,IGHV2-26,IGHV2-5,IGHV2-70,IGHV3-11,IGHV3-13,IGHV3-15,IGHV3-20,IGHV3-21,IGHV3-22,IGHV3-23,IGHV3-30,IGHV3-30-3,IGHV3-33,IGHV3-35,IGHV3-38,IGHV3-41,IGHV3-43,IGHV3-43D,IGHV3-48,IGHV3-49,IGHV3-52,IGHV3-53,IGHV3-64,IGHV3-64D,IGHV3-66,IGHV3-69-1,IGHV3-7,IGHV3-71,IGHV3-72,IGHV3-73,IGHV3-74,IGHV3-9,IGHV4-28,IGHV4-30-2,IGHV4-30-4,IGHV4-31,IGHV4-34,IGHV4-38-2,IGHV4-39,IGHV4-4,IGHV4-55,IGHV4-59,IGHV4-61,IGHV4-80,IGHV4/OR15-8,IGHV5-10-1,IGHV5-51,IGHV6-1,IGHV7-4-1,IGHV7-81
IGHV2-5,0.470205686630369,0.4830043859649123,0.4860441780794607,0.5065415155315544,0.4872442666226695,0.4780323653962492,0.5452000096933783,0.47916666666666663,0.519547791893527,0.5569923371647509,0.521551724137931,0.4897030651340996,0.793859649122807,0.9035087719298245,0.0,0.8283208020050125,0.46727003642987247,0.4625,0.48445184426229504,0.46277820024730715,0.486613979333928,0.4644944476914085,0.47116394874550926,0.4590198231059727,0.45260988676191727,0.4555272313959586,0.47544178565133083,0.4621522547686248,0.4644944476914085,0.4732468123861566,0.4818818306010929,0.4704593564001696,0.46897768670309653,0.47595338983050844,0.4598845832742934,0.4742827868852459,0.4997087813620072,0.45816893581550433,0.48152412280701756,0.4592382051788266,0.4644944476914085,0.43971994535519127,0.4700648907103825,0.45977127464134776,0.4621183445127891,0.6542801395169201,0.6657752468547171,0.6582315025582659,0.6746784864704134,0.6470810647307925,0.6451933396221902,0.6697820432632331,0.6310802962826249,0.6485325858480215,0.6040387533708614,0.6293131828695058,0.6657752468547171,0.6399112553446737,0.545053273498705,0.5658097475991096,0.5934887024026368,0.4758771929824561,0.49550060496067755
IGHV5-10-1,0.49714912280701756,0.49499504810413125,0.5,0.5070532915360503,0.4649122807017543,0.48245614035087714,0.5660919540229884,0.4122807017543859,0.47413793103448276,0.5075956173959804,0.5258620689655172,0.4997983464408146,0.5948275862068966,0.5239154616240267,0.575878716310086,0.5562348668280873,0.5229885057471264,0.5,0.4835564766679996,0.5114942528735632,0.5260731066069829,0.5419540229885058,0.5363006526397818,0.5024198427102238,0.5172413793103449,0.49992437991530553,0.49109195402298855,0.5359511981297487,0.5419540229885058,0.5055454728775963,0.5172413793103449,0.5474313267095267,0.4795321637426901,0.5344827586206896,0.5005979450764781,0.5127190503109101,0.5,0.5172413793103449,0.5565882996172771,0.4970760233918128,0.5419540229885058,0.5086206896551724,0.521551724137931,0.5148483560962606,0.5161615245009075,0.5843289802722978,0.576271186440678,0.5750605326876513,0.5857529869408169,0.5966227315165238,0.5728073145052,0.5931024369263918,0.5839958115937554,0.576271186440678,0.5773895526535149,0.5964259365970569,0.5932203389830508,0.5932203389830508,0.0,0.9598997493734335,0.5658815298507462,0.4649122807017544,0.48245614035087714
IGHV3-7,0.5292389529626811,0.5508040935672515,0.5036392691628264,0.44595664010518354,0.5072410584596617,0.4824057269610808,0.5608299344951182,0.5319658701351079,0.5514619883040935,0.5516577679089731,0.46169590643274855,0.5300996605993356,0.44649122807017544,0.43114506696849647,0.4514680968478899,0.3981586045035142,0.9015594541910331,0.9444444444444443,0.8852339181286549,0.9191033138401559,0.9093567251461988,0.847953216374269,0.8669590643274855,0.8654970760233919,0.8801169590643273,0.8706140350877193,0.9064327485380117,0.9005847953216374,0.847953216374269,0.8810916179337231,0.9108187134502924,0.9298245614035089,0.8879142300194931,0.9005847953216374,0.8930440135426284,0.8951754385964911,0.861598440545809,0.9269005847953214,0.9385964912280702,0.0,0.847953216374269,0.912280701754386,0.9298245614035087,0.9060672514619883,0.8687134502923974,0.5020884366559889,0.5039570378745054,0.5044479873280573,0.5219466182636141,0.5075138417933572,0.5357120831179268,0.5134808337742462,0.5202159958814264,0.5184406268663391,0.5233537674261045,0.5164655297881959,0.5020653735632185,0.5241877533031206,0.4788011695906433,0.45196324143692557,0.43333333333333335,0.5217785843920145,0.49415204678362573
IGHV1-8,0.7660818713450293,0.8852339181286549,0.9142300194931775,0.873471557682084,0.9074960127591706,0.8947368421052632,0.7962962962962963,0.8874269005847953,0.7953216374269005,0.8538011695906432,0.8684210526315791,0.0,0.5229885057471263,0.4883040935672514,0.49159356725146197,0.456140350877193,0.5242431113793848,0.5344827586206896,0.5439663023679416,0.5229885057471264,0.5821758035137199,0.5166666666666667,0.5487044613286577,0.5189089881288864,0.514272030651341,0.5258620689655172,0.5086661471524125,0.5040834845735026,0.5166666666666667,0.5468612680477087,0.5254237288135594,0.540243660701834,0.5533152213063298,0.5310734463276836,0.4899149209888645,0.5075372149990578,0.5666970248937462,0.49546279491833034,0.5496427274924175,0.5396614001973729,0.5166666666666667,0.5362600722422896,0.5258620689655172,0.5204672939553835,0.5395653539350544,0.5988684045329897,0.5730994152046783,0.5730994152046783,0.5764198632173655,0.5936806863360536,0.6173500291847006,0.5944372859329744,0.5918068082950628,0.5730994152046783,0.5724105461393598,0.5849369185676054,0.6045197740112994,0.6057587471503617,0.49979834644081467,0.4981130988390517,0.4797211706430815,0.9298245614035087,0.8947368421052632
IGHV3-9,0.5389912280701756,0.5535855263157894,0.5184837486056637,0.44676473053061055,0.5503996380267566,0.46842105263157896,0.5437159709618875,0.49346454058876005,0.6066666666666667,0.5605043289328154,0.5121929824561404,0.50832806058863,0.48771929824561405,0.43166666666666675,0.4621183445127892,0.41702640114926937,0.861988304093567,0.868421052631579,0.8710526315789473,0.8777777777777779,0.8236842105263158,0.8245614035087719,0.8666666666666666,0.8240990407052114,0.8368421052631578,0.8293859649122807,0.8456140350877192,0.8850877192982456,0.8245614035087719,0.8678362573099414,0.9035087719298247,0.8838596491228068,0.8491228070175438,0.8631578947368421,0.8531855955678669,0.8569736842105262,0.8163742690058481,0.8859649122807017,0.8543859649122807,0.8687134502923979,0.8245614035087719,0.8508771929824561,0.8859649122807017,0.8629385964912281,0.0,0.45253411306042884,0.4482873851294903,0.44828738512949046,0.46778717627401833,0.4631239072179538,0.4948867539218416,0.4707105727281166,0.47816021535319775,0.46274018379281534,0.4750545112781955,0.46439193221148106,0.46245614035087723,0.4776315789473684,0.48368169840146835,0.47142388408191715,0.4405555555555555,0.5293859649122808,0.5
IGHV3-30-3,0.5236842105263158,0.5394736842105263,0.4787044755230363,0.4250660182497974,0.48351683008239643,0.4473684210526315,0.551912568306011,0.5123633879781421,0.5573770491803278,0.5541631857421332,0.4692982456140351,0.4779239766081871,0.48245614035087714,0.4492993125330513,0.45260988676191727,0.4135696097247344,0.9152046783625732,0.8771929824561403,0.8903508771929824,0.9210526315789475,0.8201754385964912,0.8333333333333333,0.8629385964912281,0.9711779448621554,0.0,0.9736842105263157,0.8859649122807017,0.9035087719298246,0.8333333333333333,0.8918128654970761,0.9298245614035088,0.8929824561403509,0.8859649122807017,0.9035087719298245,0.894275161588181,0.8980263157894737,0.8450292397660818,0.9298245614035088,0.8596491228070176,0.8801169590643275,0.8333333333333333,0.8947368421052632,0.9298245614035088,0.9035087719298245,0.8368421052631578,0.4795321637426901,0.47368421052631576,0.47368421052631576,0.48464912280701755,0.48732943469785567,0.5222893415875871,0.49122807017543857,0.50682261208577,0.4912280701754386,0.5157894736842106,0.5012531328320803,0.49122807017543857,0.5087719298245614,0.49546279491833034,0.46365914786967405,0.4611111111111112,0.5,0.48245614035087714
IGHV4-28,0.6045197740112994,0.5843121221131926,0.6148274798735697,0.5754872543454167,0.6070337631443786,0.5833085538705521,0.6314814814814815,0.5701754385964913,0.5698830409356725,0.6309187123489829,0.6102562196451581,0.5988684045329897,0.5672514619883041,0.633545069570478,0.6390023190159306,0.5973266499582288,0.4678362573099415,0.48850574712643685,0.4736807296017822,0.4736842105263157,0.5009548611111111,0.43859649122807015,0.48497680984069363,0.482515813342881,0.4795321637426901,0.47076023391812866,0.4444444444444444,0.47660818713450287,0.43859649122807015,0.44639376218323584,0.4444444444444444,0.4758700028760426,0.46810057157960816,0.4619883040935672,0.4650815635580179,0.47543859649122805,0.4970760233918129,0.4619883040935673,0.4782163742690058,0.4654715112005879,0.43859649122807015,0.48601532567049816,0.4707602339181287,0.45435067553942327,0.4525341130604288,0.0,0.9824561403508771,0.9736842105263156,0.9605263157894738,0.9545159194281999,0.9434697855750486,0.9421702404158545,0.9512670565302144,0.9707602339181286,0.9330409356725144,0.9532163742690057,0.9590643274853802,0.9649122807017543,0.5402298850574713,0.5482250478291276,0.576965940027812,0.5861334126276142,0.59956388145505
IGHV1-3,0.7751196172248804,0.8742025518341306,0.9246854510012403,0.857329273597216,0.0,0.9074960127591706,0.7783094098883573,0.8736044657097288,0.8006379585326954,0.8748892433102957,0.8476874003189792,0.9074960127591706,0.5156739811912227,0.48325358851674644,0.473866386184898,0.4563720549447578,0.5130010239810603,0.5387900040734641,0.5187163321672226,0.521507973719669,0.5459247648902821,0.5318181818181817,0.5689629183384759,0.5125356140258661,0.505295414474411,0.5215961451811525,0.5140529848610688,0.5228957342349017,0.5318181818181817,0.5441423495393166,0.5218913037601708,0.5266980332719052,0.5307693347390047,0.5207742005244236,0.49009508482666525,0.5010326250879918,0.53224043715847,0.4985735418723207,0.5167711598746081,0.5338819638064637,0.5318181818181817,0.5168349184421657,0.5242154154047785,0.5193426530635072,0.5601697529692853,0.6070337631443786,0.5964912280701754,0.5964912280701754,0.5996134403806126,0.6009547524420329,0.639123918338905,0.6155128447724345,0.6039261544044836,0.5893141945773525,0.5809366800056303,0.5905287100648384,0.6271186440677966,0.6131024788473497,0.46491228070175433,0.4669667900157918,0.47204081557087424,0.9218500797448168,0.886762360446571
IGHV1-2,0.7797270955165693,0.8810916179337231,0.0,0.8812688286372494,0.9246854510012403,0.9142300194931773,0.7865497076023393,0.881578947368421,0.7738791423001949,0.843188217457223,0.8723196881091618,0.9142300194931775,0.5287356321839081,0.4941024878580633,0.4763480027752999,0.46723365791527993,0.5139309190351466,0.5315280213000846,0.5278814100482716,0.5200554148537785,0.5549412376386185,0.5009107468123861,0.5383769895385908,0.5156990003963781,0.5103136709253352,0.5209120722124813,0.49616858237547895,0.5050430194259596,0.5009107468123861,0.544581452585219,0.5243879472693033,0.5231958785202503,0.5328625235404897,0.5243879472693033,0.4865267015100548,0.4989047761432935,0.5360554543614654,0.49687690474318785,0.5241379310344828,0.5309032291146576,0.5009107468123861,0.5132167673225534,0.522923566465355,0.5120581314320813,0.5430149040805577,0.6148274798735697,0.6023391812865496,0.5974658869395711,0.6046680377969406,0.6157454213059328,0.6386605507281491,0.6176224197237181,0.6119727338564175,0.5974658869395711,0.5941812381300677,0.6066599953354388,0.6296296296296297,0.6249215317011927,0.5024030382469584,0.506073613151653,0.46666666666666673,0.9473684210526314,0.8966861598440546
IGHV3-64D,0.5415910465819721,0.5226608187134503,0.5360554543614653,0.47402090246118844,0.53224043715847,0.5190058479532164,0.5278599543579758,0.5513888888888888,0.5222222222222223,0.5758782667737365,0.4678362573099415,0.5666970248937463,0.4766081871345029,0.47500000000000003,0.49970878136200714,0.41798317667220325,0.8791423001949317,0.8567251461988303,0.8450292397660819,0.8888888888888888,0.8084795321637426,0.847953216374269,0.8296783625730993,0.8287385129490393,0.8450292397660819,0.8362573099415206,0.847953216374269,0.8830409356725147,0.847953216374269,0.8518518518518519,0.8771929824561404,0.8619883040935671,0.8596491228070176,0.8654970760233919,0.897199138196368,0.8609649122807017,0.0,0.9093567251461989,0.8391812865497075,0.861598440545809,0.847953216374269,0.8567251461988303,0.8918128654970761,0.8654970760233919,0.8163742690058481,0.4970760233918128,0.4853801169590643,0.4853801169590642,0.4989741302408564,0.5085408067433558,0.5165244623398204,0.5035737491877842,0.5259909031838857,0.5029239766081871,0.5366233111514418,0.5147639212974967,0.5029239766081871,0.52046783625731,0.4780701754385965,0.4436090225563909,0.4722222222222222,0.5722222222222223,0.4678362573099415
IGHV1-67,0.6578947368421053,0.7675438596491228,0.7738791423001949,0.7416267942583731,0.8006379585326954,0.7543859649122807,0.7397660818713451,0.7938596491228072,0.0,0.7933723196881092,0.7543859649122807,0.7953216374269005,0.5,0.48245614035087714,0.5087719298245614,0.44110275689223055,0.5499999999999999,0.5552631578947369,0.5725409836065574,0.5619639013081635,0.5442460317460318,0.5833333333333334,0.5647375854891465,0.5559142782796179,0.5573770491803278,0.5473360655737705,0.5573770491803278,0.5798022598870056,0.5833333333333334,0.5721450402889692,0.5784153005464481,0.5785875706214689,0.5444444444444445,0.5833333333333334,0.5649122807017545,0.5333333333333334,0.5222222222222223,0.575,0.5773809523809523,0.5514619883040935,0.5833333333333334,0.5583333333333333,0.5666666666666667,0.5563218390804597,0.6066666666666667,0.5698830409356725,0.5833333333333334,0.5460526315789473,0.5669540229885057,0.5349196746655912,0.5403508771929824,0.5185185185185186,0.5486177915739666,0.5372807017543859,0.5544111302847282,0.5263671473766383,0.5263157894736842,0.5087719298245614,0.4298245614035088,0.43989283553711866,0.48888888888888893,0.7894736842105263,0.7543859649122807
IGHV4-34,0.5988171936432418,0.591459345161397,0.6162336684985115,0.5730796330630223,0.6001267507065903,0.5991305252108692,0.612527828374823,0.580896686159844,0.5349196746655912,0.6196337778952508,0.5834902699309479,0.5936806863360535,0.5750487329434697,0.6362841970827452,0.6427833232506555,0.586245306753474,0.47498375568551005,0.5052760504993405,0.4757750858628051,0.47953216374269,0.5013242528281086,0.45529676682126774,0.48529011456040116,0.4910086061715135,0.48732943469785567,0.47855750487329424,0.454469507101086,0.48148148148148134,0.45529676682126774,0.46188396949705246,0.4618621328775742,0.4790429061137298,0.48336137631734677,0.47553441041398226,0.4789702204413251,0.4839181286549708,0.5037235272739287,0.4727095516569201,0.49812552927172216,0.48580143760175476,0.45529676682126774,0.485536398467433,0.47563352826510713,0.46296882759516184,0.4631239072179538,0.9545159194282,0.9590643274853802,0.9502923976608185,0.9385964912280702,0.0,0.9131470651938488,0.9172622915312973,0.9426034221355858,0.95906432748538,0.9316764132553604,0.9537733221943746,0.9278752436647173,0.9610136452241714,0.5599936143039591,0.5603974812899489,0.5995246209418604,0.5933830574553144,0.588591535335514
IGHV1-45,0.7807017543859649,0.8793859649122806,0.9142300194931773,0.8452950558213714,0.9074960127591706,0.0,0.763157894736842,0.8640350877192983,0.7543859649122807,0.8187134502923976,0.8333333333333333,0.8947368421052632,0.4827586206896552,0.48245614035087714,0.4671052631578947,0.4536340852130326,0.48850574712643685,0.5172413793103449,0.4827586206896552,0.5057471264367815,0.4913793103448276,0.4666666666666667,0.5258620689655172,0.4928417487684729,0.4913793103448276,0.5086206896551724,0.4827586206896552,0.4866908650937689,0.4666666666666667,0.519774011299435,0.5084745762711864,0.496551724137931,0.4971751412429379,0.5084745762711864,0.4617123571178399,0.4795081967213115,0.5388888888888889,0.4780701754385965,0.4827586206896552,0.5114942528735632,0.4666666666666667,0.4913793103448276,0.5086206896551724,0.49685276409414336,0.5120689655172415,0.5833085538705521,0.5614035087719298,0.5614035087719298,0.5648230746357419,0.5991305252108692,0.6047510489972576,0.584200614530677,0.5802639838768296,0.5614035087719298,0.5676033303597977,0.5783101822352491,0.5932203389830508,0.5942610764198633,0.48245614035087714,0.4899317258663901,0.4519071310116087,0.9122807017543859,0.9298245614035088
IGHV1-46,0.665204678362573,0.7665481952006452,0.7865497076023392,0.7660818713450293,0.7783094098883573,0.763157894736842,0.0,0.7602339181286549,0.7397660818713451,0.7560103963612735,0.7573099415204679,0.7962962962962963,0.6373465809468147,0.5512249172024158,0.5487482258283972,0.5804025297445918,0.5295338441890166,0.5814176245210728,0.5467006786154945,0.531992337164751,0.6039187819495858,0.5113026819923372,0.5642600574712643,0.5452771272443404,0.551912568306011,0.5347752182651844,0.5456896551724139,0.5509578544061303,0.5113026819923372,0.576647834274953,0.5777777777777776,0.5578735632183908,0.5865513054037644,0.5668582375478927,0.5394077601937441,0.5350542559841599,0.5278599543579758,0.537883141762452,0.5686781609195403,0.5608299344951181,0.5113026819923372,0.5384578544061303,0.5299329501915709,0.5389755422430028,0.5494731800766283,0.6336672738312082,0.6305555555555555,0.6222222222222221,0.625,0.6125278283748229,0.6271604938271605,0.6198694596235579,0.6081157660392633,0.6138888888888888,0.5857513661202186,0.6049310434556336,0.6305555555555555,0.6138888888888888,0.5517745513208309,0.55775213896811,0.4964125380792047,0.7997076023391813,0.7690058479532164
IGHV1-69,0.7212475633528265,0.8121345029239766,0.8431882174572234,0.7994372032484554,0.8748892433102958,0.8187134502923976,0.7560103963612735,0.8060428849902536,0.7933723196881092,0.0,0.7992202729044835,0.8538011695906433,0.5555555555555556,0.5233918128654971,0.5248075888956107,0.4848049084459783,0.5536231804588064,0.5789697743720733,0.5511995986133919,0.5634799002615095,0.5765677156343471,0.5386939571150098,0.6145485186628281,0.5607387750758029,0.5588852399197227,0.5575045232013622,0.5613026819923371,0.5723353722748763,0.5386939571150098,0.5800506182803734,0.5748901443816697,0.5791601289302438,0.5632318419496957,0.5740083101665022,0.5362410628698308,0.5526664642784862,0.5758782667737365,0.5458773050122113,0.5702821869488537,0.5772908612854739,0.5386939571150098,0.5652363062711424,0.5693273733503619,0.5529640272456364,0.5864106306635042,0.6309187123489829,0.6179337231968811,0.6179337231968811,0.6233108666204116,0.6196337778952508,0.6579039144209131,0.6455101448956142,0.627147094562101,0.611111111111111,0.6036671952952061,0.6186747471314819,0.6572504708097928,0.6345359632603165,0.47366740606305036,0.4803099703281192,0.4981481481481482,0.8499025341130605,0.8167641325536062
IGHV3-74,0.509470298818537,0.535361842105263,0.4840263099302904,0.44172896459974653,0.4985849398148684,0.46399583729438537,0.5389755422430028,0.5182772505033075,0.5563218390804597,0.5345123514805531,0.4484126984126984,0.49658201782265277,0.48684210526315785,0.4374985528387515,0.4534210625332085,0.40528833032280337,0.9254385964912281,0.9057017543859649,0.9046052631578947,0.9437134502923975,0.8530701754385965,0.861842105263158,0.8933662280701755,0.8862781954887218,0.9035087719298245,0.8930921052631579,0.9078947368421053,0.9287280701754386,0.861842105263158,0.8983918128654972,0.9342105263157895,0.9184210526315789,0.9137426900584796,0.9254385964912282,0.916089566020314,0.9194078947368421,0.8654970760233919,0.9517543859649122,0.888157894736842,0.9060672514619883,0.861842105263158,0.9232456140350878,0.9517543859649122,0.0,0.8629385964912281,0.46353851582980443,0.4562537810042347,0.4562537810042347,0.46684248336358136,0.46971581959623737,0.5004431075929363,0.47541086912684005,0.48342659810445654,0.4693360556563823,0.49666704476709017,0.48276402212427627,0.473722020568663,0.48680429522081065,0.5014560070544567,0.47229064039408863,0.42361111111111116,0.5083542188805347,0.48464912280701755
IGHV4-38-2,0.6054613935969867,0.5933772755806656,0.6386605507281491,0.6021259277280687,0.6391239183389049,0.6047510489972576,0.6271604938271605,0.5662768031189083,0.5403508771929824,0.6579039144209131,0.6227847160273565,0.6173500291847005,0.5696881091617934,0.6101364522417154,0.6138208308126639,0.5934280144806462,0.4884092948420433,0.5350549196030401,0.5202111180729602,0.4907144404220427,0.5383859678130511,0.5062758168569572,0.49288927630982077,0.522373903827538,0.5222893415875872,0.51772165456376,0.4896029246906439,0.4915993687923512,0.5062758168569572,0.4810290815174096,0.5037082110547022,0.5093565691703453,0.4924961712731707,0.5012200935483718,0.4951478744992591,0.4932287631094073,0.5273431757901128,0.488072031931681,0.5374549619723261,0.5219924601696783,0.5062758168569572,0.529090354090354,0.4828274389677898,0.49884248246690277,0.4948867539218416,0.9434697855750487,0.9493177387914229,0.9405458089668615,0.9293372319688109,0.9131470651938488,0.0,0.9352393329001515,0.9183452458306257,0.9317738791423,0.8935672514619881,0.9122807017543857,0.9571150097465887,0.9317738791423,0.533397190293742,0.5361999383113636,0.5584415457234071,0.6151419037235273,0.5915022962302178
IGHV4-31,0.5889830508474576,0.5758512706737622,0.6046680377969406,0.560241126699646,0.5996134403806125,0.5648230746357419,0.625,0.5592105263157894,0.5561403508771929,0.6233108666204116,0.5986749182277729,0.5764198632173656,0.5589080459770115,0.6505973986690865,0.6684938850267106,0.606678333765448,0.47309941520467835,0.5079847371396269,0.47638872572055135,0.4722953216374268,0.5037109375,0.45628415300546443,0.49889311101028433,0.4910639694474281,0.48464912280701755,0.47598684210526315,0.45614035087719296,0.49221491228070174,0.45628415300546443,0.454312865497076,0.44999999999999996,0.47921196433707225,0.47008375458420054,0.45614035087719296,0.48204062788550317,0.4836622807017544,0.49897413024085635,0.47489035087719295,0.49122807017543857,0.48655094340187904,0.45628415300546443,0.5018849206349206,0.47598684210526315,0.4559484649122807,0.46778717627401833,0.9605263157894738,0.9780701754385964,0.9692982456140351,0.0,0.93859649122807,0.9293372319688109,0.9342105263157894,0.935672514619883,0.9605263157894737,0.919298245614035,0.9354636591478697,0.9473684210526315,0.9429824561403508,0.5444683908045977,0.554550630533836,0.5847222222222221,0.5735206660719596,0.5648230746357419
IGHV3-66,0.5190789473684211,0.5449561403508772,0.4741219810354511,0.4282296650717703,0.482734571405401,0.45614035087719296,0.5378831417624521,0.5229166666666667,0.575,0.5316439246263809,0.4385964912280702,0.47368421052631576,0.48245614035087714,0.44166666666666665,0.4497133706731402,0.4024342601432728,0.956140350877193,0.9298245614035088,0.9342105263157895,0.9736842105263158,0.8728070175438597,0.9035087719298245,0.9144736842105263,0.9135338345864661,0.9298245614035088,0.9210526315789473,0.9385964912280702,0.9649122807017543,0.9035087719298245,0.9269005847953217,0.9649122807017543,0.9421052631578947,0.9385964912280702,0.956140350877193,0.9626038781163434,0.9493421052631579,0.9093567251461988,0.0,0.9122807017543859,0.9269005847953214,0.9035087719298245,0.9473684210526316,0.9824561403508771,0.9517543859649122,0.8859649122807017,0.4619883040935672,0.45614035087719296,0.45614035087719296,0.47489035087719295,0.4727095516569201,0.4880720319316809,0.4804580896686159,0.49166666666666664,0.47368421052631576,0.4992982456140351,0.4837092731829573,0.47368421052631576,0.49122807017543857,0.49546279491833034,0.46240601503759393,0.43611111111111106,0.5087719298245614,0.49122807017543857
IGHV1-24,0.7440191387559808,0.8335326953748008,0.8812688286372494,0.0,0.8573292735972161,0.8452950558213714,0.7660818713450293,0.834928229665072,0.7416267942583731,0.7990430622009567,0.940988835725678,0.873471557682084,0.5052843175363093,0.4637438397012668,0.4782416601069027,0.4759100221529866,0.43521421107628006,0.47654127481713676,0.4550426484183289,0.4348750664540138,0.505121768031604,0.47575757575757577,0.4735151292546936,0.44185467827808816,0.42506601824979734,0.43880960237584543,0.4452978056426333,0.43900896441731285,0.47575757575757577,0.44497607655502386,0.42902711323763953,0.4542105263157895,0.44653261826672574,0.4290271132376395,0.4387542609449884,0.44906790075038555,0.47804480757402273,0.4302370345927514,0.46851022540677717,0.4728453090083716,0.47575757575757577,0.47544772537826163,0.4377990430622009,0.44239635276713474,0.4821796785589889,0.5780629202604657,0.5636583622064566,0.5636583622064566,0.5640538470931594,0.5819737771658778,0.605389950029896,0.5804894951131379,0.567428325727566,0.561733487323324,0.552783991286329,0.564123900953702,0.5908644878760847,0.5905036087908523,0.4672633778804377,0.47477235408269886,0.43370104127095455,0.8883572567783093,0.8771929824561404
IGHV4/OR15-8,0.6144067796610169,0.602345376152245,0.6249215317011928,0.5905036087908523,0.6131024788473496,0.5942610764198633,0.6138888888888889,0.5789473684210527,0.5087719298245614,0.6345359632603166,0.6116562592922986,0.6057587471503618,0.5789473684210527,0.6156231094978827,0.6194419237749547,0.5827067669172933,0.49707602339181295,0.5172413793103449,0.48464912280701755,0.5029239766081872,0.5102864583333333,0.45614035087719296,0.5032138535995161,0.5094283327366034,0.5087719298245614,0.5,0.45614035087719296,0.5,0.45614035087719296,0.47076023391812866,0.47368421052631576,0.4912280701754386,0.4966795519873129,0.49122807017543857,0.491089566020314,0.5039473684210527,0.5204678362573099,0.49122807017543857,0.5039473684210526,0.48794052603955945,0.45614035087719296,0.4913793103448276,0.5,0.4758771929824561,0.4776315789473684,0.9649122807017543,0.9649122807017544,0.956140350877193,0.9429824561403508,0.9610136452241714,0.9317738791423003,0.935672514619883,0.9590643274853802,0.9736842105263158,0.9368421052631579,0.9624060150375942,0.9473684210526316,0.0,0.5517241379310345,0.5573343532092425,0.6041776837652036,0.6028843294677372,0.5942610764198633
