,IGHV1-17,IGHV1-18,IGHV1-2,IGHV1-24,IGHV1-3,IGHV1-45,IGHV1-46,IGHV1-58,IGHV1-67,IGHV1-69,IGHV1-69-2,IGHV1-8,IGHV2-10,IGHV2-26,IGHV2-5,IGHV2-70,IGHV3-11,IGHV3-13,IGHV3-15,IGHV3-20,IGHV3-21,IGHV3-22,IGHV3-23,IGHV3-30,IGHV3-30-3,IGHV3-33,IGHV3-35,IGHV3-38,IGHV3-41,IGHV3-43,IGHV3-43D,IGHV3-48,IGHV3-49,IGHV3-52,IGHV3-53,IGHV3-64,IGHV3-64D,IGHV3-66,IGHV3-69-1,IGHV3-7,IGHV3-71,IGHV3-72,IGHV3-73,IGHV3-74,IGHV3-9,IGHV4-28,IGHV4-30-2,IGHV4-30-4,IGHV4-31,IGHV4-34,IGHV4-38-2,IGHV4-39,IGHV4-4,IGHV4-55,IGHV4-59,IGHV4-61,IGHV4-80,IGHV4/OR15-8,IGHV5-10-1,IGHV5-51,IGHV6-1,IGHV7-4-1,IGHV7-81
IGHV4-39,0.5839032609773019,0.588115769650114,0.6181106669162968,0.5784236957742757,0.6155128447724344,0.584200614530677,0.6198694596235581,0.547270955165692,0.5185185185185186,0.6455101448956142,0.6086455545643771,0.5944372859329744,0.5785776702292128,0.6345533373664046,0.6466892928795787,0.607202873083091,0.4808317089018843,0.5111173921236103,0.4806975482688202,0.48148148148148145,0.5066083511396011,0.4610472541507024,0.4971163541036499,0.4946234634204561,0.49122807017543857,0.4824561403508771,0.442495126705653,0.4970272904483431,0.4610472541507024,0.45743989603638724,0.45711500974658864,0.48235867446393754,0.48022378608165106,0.47563352826510713,0.48345131835436544,0.48874269005847953,0.5035737491877842,0.4804580896686159,0.49593993664717345,0.4807006611308839,0.4610472541507024,0.4633997989866109,0.48440545808966856,0.46503411306042886,0.4707105727281166,0.9421702404158543,0.9473684210526314,0.939571150097466,0.9342105263157896,0.9172622915312971,0.9352393329001515,0.0,0.9209443361490144,0.9346978557504872,0.8987329434697854,0.9161793372319686,0.9746588693957116,0.935672514619883,0.5563537675606641,0.5611577644193304,0.5921825933107443,0.5915956322066938,0.584200614530677
IGHV4-55,0.597457627118644,0.575657894736842,0.5974658869395711,0.5598086124401913,0.5893141945773525,0.5614035087719298,0.6138888888888889,0.5701754385964912,0.5372807017543859,0.611111111111111,0.5969298245614035,0.5730994152046783,0.5614035087719298,0.6346037507562008,0.6435647307924985,0.5914786967418546,0.4795321637426901,0.5,0.48344298245614037,0.48538011695906436,0.512109375,0.4473684210526315,0.49555732002419844,0.49451008473564856,0.49122807017543857,0.48245614035087714,0.4649122807017544,0.4868421052631579,0.4473684210526315,0.45906432748538006,0.45614035087719296,0.48403796376186364,0.4795321637426901,0.47368421052631576,0.47613111726685137,0.4868421052631579,0.5029239766081871,0.47368421052631576,0.4951754385964912,0.48209257282318513,0.4473684210526315,0.49152298850574716,0.4824561403508772,0.4583333333333333,0.46274018379281534,0.9707602339181286,0.9824561403508771,0.9736842105263157,0.9605263157894737,0.95906432748538,0.9317738791423003,0.9346978557504872,0.95906432748538,0.0,0.9377192982456141,0.9598997493734338,0.9473684210526316,0.9736842105263158,0.5344827586206896,0.5447430155109121,0.5887287737234855,0.5701754385964912,0.5614035087719298
IGHV4-30-4,0.568539994052929,0.5723684210526316,0.5974658869395711,0.5598086124401913,0.5964912280701753,0.5614035087719298,0.6222222222222222,0.5614035087719298,0.5460526315789473,0.6179337231968811,0.5881578947368421,0.5730994152046783,0.5614035087719298,0.6433000604960677,0.6532819116757411,0.6002506265664159,0.4619883040935673,0.4827586206896552,0.4702850877192982,0.46491228070175433,0.5154947916666667,0.43859649122807015,0.4857078039927405,0.47607113020646846,0.47368421052631576,0.4649122807017544,0.45614035087719296,0.47368421052631576,0.43859649122807015,0.4444444444444444,0.43859649122807015,0.4682484900776531,0.44464268014669445,0.45614035087719296,0.45637119113573393,0.46557017543859647,0.48538011695906436,0.45614035087719296,0.48588267543859653,0.47150283709615565,0.43859649122807015,0.4742816091954023,0.46491228070175433,0.4451754385964912,0.44828738512949035,0.9736842105263156,0.9912280701754386,0.0,0.9692982456140351,0.9502923976608186,0.9405458089668617,0.939571150097466,0.9483430799220272,0.9736842105263157,0.9307017543859649,0.9486215538847118,0.956140350877193,0.956140350877193,0.5339265850945494,0.5442552334370523,0.5722222222222221,0.5701754385964912,0.5614035087719298
IGHV3-20,0.5087719298245615,0.543859649122807,0.48136033744121753,0.4348750664540138,0.4871151298894385,0.4619883040935672,0.5319923371647509,0.5080409356725146,0.5619639013081635,0.5334447229184072,0.44152046783625737,0.47953216374269,0.4678362573099415,0.4501821493624773,0.45513751383181494,0.40659358437076293,0.9473684210526314,0.9239766081871346,0.9254385964912281,0.0,0.8654970760233919,0.8771929824561404,0.9057017543859649,0.9047619047619048,0.9210526315789473,0.912280701754386,0.9298245614035089,0.9473684210526314,0.8771929824561404,0.9181286549707602,0.956140350877193,0.9333333333333332,0.9317738791423003,0.9473684210526315,0.9375192366882117,0.9407894736842105,0.8888888888888888,0.9736842105263158,0.9035087719298245,0.919103313840156,0.8771929824561404,0.9385964912280701,0.9736842105263158,0.9437134502923975,0.8777777777777778,0.4736842105263158,0.4678362573099415,0.46491228070175444,0.4722953216374268,0.4795321637426899,0.48664872056684916,0.48148148148148145,0.4996751137102014,0.48538011695906436,0.5043859649122807,0.4945697577276524,0.4795321637426901,0.5029239766081872,0.48966525509175235,0.4578111946532999,0.4388888888888889,0.5146198830409356,0.49707602339181284
IGHV3-21,0.5551530748861979,0.5694192377495464,0.5554193797151211,0.5038115345492395,0.5466692789968652,0.4913793103448276,0.6039187819495858,0.5725580601092897,0.5166666666666666,0.5780596756006592,0.5104166666666666,0.5821758035137199,0.4956140350877193,0.45563524590163934,0.4846951196848053,0.43859487297743965,0.8464912280701755,0.8903508771929824,0.8399122807017543,0.8654970760233919,0.0,0.7938596491228069,0.8135964912280702,0.8063909774436091,0.8201754385964912,0.8179824561403508,0.8552631578947368,0.8464912280701754,0.7938596491228069,0.827485380116959,0.8552631578947368,0.8850877192982456,0.8581871345029238,0.8464912280701754,0.8400277008310251,0.8424342105263158,0.8084795321637426,0.8728070175438596,0.9473684210526315,0.9093567251461989,0.7938596491228069,0.8552631578947368,0.8728070175438596,0.8530701754385965,0.8236842105263158,0.5249530396174863,0.5281121926229508,0.5257748463114754,0.5344998719262295,0.5278010207953855,0.5406704244007865,0.5295496838657698,0.5403687395191834,0.5427446209016393,0.5457887672363321,0.5441763026932085,0.5258709016393442,0.5460105020491803,0.5051229508196722,0.48949536078749717,0.44192708333333336,0.560827680422084,0.521551724137931
IGHV3-22,0.5210526315789474,0.5087719298245614,0.5009107468123861,0.47575757575757577,0.5318181818181817,0.4666666666666667,0.5113026819923372,0.5333333333333333,0.5833333333333334,0.5386939571150098,0.5,0.5166666666666667,0.4827586206896552,0.45,0.4589363714663631,0.4341963121624139,0.8596491228070176,0.8508771929824561,0.868421052631579,0.8771929824561404,0.7938596491228069,0.0,0.868421052631579,0.8170426065162907,0.8333333333333333,0.8245614035087718,0.9122807017543859,0.9035087719298245,1.0,0.8362573099415204,0.868421052631579,0.8666666666666668,0.8421052631578947,0.8947368421052632,0.8845798707294553,0.8552631578947368,0.847953216374269,0.9035087719298245,0.8333333333333333,0.847953216374269,1.0,0.8508771929824561,0.8859649122807017,0.861842105263158,0.8245614035087719,0.43859649122807015,0.43859649122807015,0.43859649122807015,0.45628415300546443,0.45529676682126774,0.5062758168569572,0.4561403508771929,0.46101364522417154,0.4473684210526315,0.4578947368421053,0.4461152882205514,0.45614035087719296,0.45614035087719296,0.4995539696699376,0.46115288220551376,0.4277777777777778,0.5333333333333333,0.45614035087719296
IGHV3-23,0.5489120961374798,0.5786086801603658,0.5084144891255998,0.47301672415102547,0.5381102150777471,0.50412129461585,0.565118473602182,0.5268795115711546,0.5698223312518584,0.5768972571318333,0.48320153832858004,0.5129562411776568,0.4910793933987511,0.4391598939520237,0.47869276620614276,0.4270503558808372,0.8903508771929824,0.868421052631579,0.8848684210526316,0.9057017543859649,0.8135964912280702,0.868421052631579,0.0,0.8486842105263158,0.862938596491228,0.8558114035087718,0.9057017543859649,0.9342105263157895,0.868421052631579,0.8669590643274855,0.8969298245614035,0.8956140350877193,0.8764619883040936,0.8903508771929824,0.8827331486611265,0.8830592105263158,0.8296783625730993,0.9144736842105263,0.8508771929824561,0.8669590643274855,0.868421052631579,0.8859649122807017,0.9144736842105263,0.8933662280701755,0.8666666666666666,0.4849768098406937,0.48570780399274044,0.48570780399274044,0.4988931110102843,0.48469355611447784,0.4940865943174835,0.5019224305975667,0.5074183604248922,0.4955573200241984,0.5095839004839686,0.4955713637542131,0.4988278886872353,0.503213853599516,0.5074508213110216,0.49718466241582915,0.444489247311828,0.5404189352692075,0.5216651542649728
IGHV3-64,0.5104651998849583,0.5275740580960598,0.4795124255349718,0.44906790075038555,0.4832137833127071,0.45757837215990793,0.5350542559841599,0.5093579234972678,0.5333333333333334,0.5385339106722484,0.45757837215990793,0.485859457386636,0.4789473684210526,0.44637978142076506,0.46432808455565144,0.4064827895716593,0.9236842105263158,0.8980263157894737,0.9023026315789473,0.9407894736842105,0.8424342105263158,0.8552631578947368,0.8830592105263158,0.8821428571428571,0.8980263157894737,0.8894736842105263,0.906578947368421,0.9236842105263157,0.8552631578947368,0.8951754385964912,0.9322368421052631,0.9099999999999999,0.9065789473684212,0.9407894736842105,0.9146814404432131,0.0,0.8609649122807017,0.9493421052631579,0.8809210526315789,0.8951754385964912,0.8552631578947368,0.9151315789473684,0.9493421052631579,0.919407894736842,0.8569736842105262,0.47543859649122805,0.4697368421052631,0.46557017543859647,0.4836622807017543,0.4839181286549708,0.4906193354999797,0.48874269005847953,0.5011208576998051,0.4868421052631579,0.5057894736842106,0.49304511278195484,0.48684210526315785,0.5039473684210527,0.48106473079249845,0.4544486215538847,0.42500000000000004,0.4915156744319816,0.4745470232959448
IGHV3-43,0.518421052631579,0.5992541381702844,0.5445814525852191,0.4436469962785752,0.5466248011743106,0.519774011299435,0.5766478342749529,0.5379708097928436,0.5721450402889692,0.5800506182803734,0.4619883040935672,0.5468612680477087,0.4998991732204073,0.4453449086315295,0.47806275339326637,0.42420817477318695,0.9064327485380116,0.8859649122807017,0.8815789473684211,0.9181286549707602,0.827485380116959,0.8362573099415204,0.8669590643274853,0.8763575605680869,0.891812865497076,0.8903508771929824,0.8947368421052632,0.9035087719298245,0.8362573099415204,0.0,0.9473684210526315,0.8947368421052632,0.8888888888888888,0.9005847953216374,0.8922745460141582,0.8951754385964912,0.8518518518518519,0.9269005847953217,0.8596491228070176,0.8810916179337231,0.8362573099415204,0.8918128654970761,0.9327485380116959,0.8983918128654972,0.8678362573099415,0.44639376218323584,0.4444444444444444,0.4444444444444444,0.454312865497076,0.4597162855634784,0.48453176182930047,0.45743989603638724,0.4766081871345029,0.45906432748538006,0.4817201048598508,0.46741854636591473,0.4561403508771929,0.47076023391812866,0.4766081871345029,0.468671679197995,0.4277777777777778,0.5787193973634652,0.5536723163841808
IGHV2-10,0.4814814814814815,0.5129310344827587,0.4853801169590643,0.4617224880382775,0.4720893141945774,0.4827586206896552,0.610413013832067,0.4605263157894737,0.5,0.5126705653021443,0.47368421052631576,0.4795321637426901,0.0,0.7807017543859649,0.793859649122807,0.8145363408521303,0.4795321637426901,0.4473684210526315,0.49999999999999994,0.4678362573099415,0.4956140350877193,0.4827586206896552,0.48037658802177857,0.4761515858612047,0.48245614035087714,0.4780701754385965,0.46551724137931033,0.49122807017543857,0.4827586206896552,0.4998991732204073,0.49122807017543857,0.46877192982456134,0.49415204678362573,0.47368421052631576,0.4897506925207756,0.4789473684210526,0.4766081871345029,0.48245614035087714,0.4649122807017544,0.44225650332728367,0.4827586206896552,0.47383288730300327,0.46960072595281305,0.48684210526315785,0.48771929824561405,0.5672514619883041,0.5614035087719298,0.5614035087719298,0.5694948578342408,0.5750487329434697,0.5696881091617934,0.5785776702292128,0.5730994152046783,0.5614035087719298,0.5845583787053841,0.5839598997493735,0.5789473684210527,0.5789473684210527,0.5526315789473684,0.5607187167216698,0.5357012750455373,0.4649122807017544,0.5
IGHV3-41,0.5210526315789474,0.5087719298245614,0.5009107468123861,0.47575757575757577,0.5318181818181817,0.4666666666666667,0.5113026819923372,0.5333333333333333,0.5833333333333334,0.5386939571150098,0.5,0.5166666666666667,0.4827586206896552,0.45,0.4589363714663631,0.4341963121624139,0.8596491228070176,0.8508771929824561,0.868421052631579,0.8771929824561404,0.7938596491228069,1.0,0.868421052631579,0.8170426065162907,0.8333333333333333,0.8245614035087718,0.9122807017543859,0.9035087719298245,0.0,0.8362573099415204,0.868421052631579,0.8666666666666668,0.8421052631578947,0.8947368421052632,0.8845798707294553,0.8552631578947368,0.847953216374269,0.9035087719298245,0.8333333333333333,0.847953216374269,1.0,0.8508771929824561,0.8859649122807017,0.861842105263158,0.8245614035087719,0.43859649122807015,0.43859649122807015,0.43859649122807015,0.45628415300546443,0.45529676682126774,0.5062758168569572,0.4561403508771929,0.46101364522417154,0.4473684210526315,0.4578947368421053,0.4461152882205514,0.45614035087719296,0.45614035087719296,0.4995539696699376,0.46115288220551376,0.4277777777777778,0.5333333333333333,0.45614035087719296
IGHV4-80,0.5932203389830508,0.5981266726137378,0.6296296296296297,0.587192171491904,0.6271186440677966,0.5932203389830508,0.6305555555555555,0.5526315789473684,0.5263157894736842,0.6572504708097928,0.6186440677966102,0.6045197740112994,0.5789473684210527,0.631578947368421,0.6301043557168784,0.6090225563909774,0.4795321637426901,0.5,0.4859237938596491,0.4795321637426901,0.515625,0.45614035087719296,0.4934210526315789,0.4931376059195608,0.49122807017543857,0.48245614035087714,0.43859649122807015,0.49122807017543857,0.45614035087719296,0.4561403508771929,0.45614035087719296,0.47719298245614034,0.4795321637426901,0.47368421052631576,0.4727608494921514,0.48684210526315785,0.5029239766081871,0.47368421052631576,0.5024671052631579,0.4654148391812865,0.45614035087719296,0.4916666666666667,0.48245614035087714,0.462719298245614,0.46245614035087723,0.9590643274853802,0.9649122807017544,0.956140350877193,0.9473684210526315,0.9278752436647173,0.9571150097465887,0.9746588693957116,0.9337231968810915,0.9473684210526316,0.9114035087719298,0.9273182957393483,0.0,0.9473684210526316,0.5517241379310345,0.5527260582783668,0.5888888888888889,0.6016949152542372,0.5932203389830508
IGHV1-69-2,0.7280701754385965,0.8333333333333333,0.8723196881091619,0.9409888357256778,0.8476874003189792,0.8333333333333333,0.7573099415204677,0.8245614035087718,0.7543859649122807,0.7992202729044835,0.0,0.8684210526315791,0.5172413793103449,0.47368421052631576,0.4889216575922565,0.4649987036556909,0.4502923976608187,0.48275862068965514,0.4916666666666667,0.44152046783625726,0.5206625683060109,0.5,0.4832015383285801,0.46842516126381534,0.4692982456140351,0.4473684210526315,0.4666666666666667,0.4473684210526315,0.5,0.4619883040935672,0.4385964912280702,0.4722807017543859,0.46754865305339854,0.43859649122807015,0.44119145413442856,0.45757837215990793,0.4678362573099415,0.4385964912280702,0.4833333333333334,0.49118773946360156,0.5,0.4479631281593815,0.4473684210526315,0.4484126984126984,0.5166091954022989,0.6102562196451581,0.606140350877193,0.5881578947368421,0.5986749182277729,0.5927663336534726,0.6227847160273565,0.6086455545643771,0.5957243179381664,0.5969298245614035,0.563987959744481,0.5821524149356441,0.6186440677966102,0.6116562592922985,0.48245614035087714,0.48621553884711777,0.43611111111111117,0.8771929824561403,0.8508771929824561
IGHV4-61,0.5892697846310693,0.588452062359288,0.6059926180800399,0.5641239009537019,0.5905287100648386,0.5783101822352491,0.6049310434556335,0.575187969924812,0.5263671473766383,0.6186747471314822,0.5821524149356442,0.5849369185676055,0.5839598997493735,0.6242113905453287,0.6360567366692594,0.5936701359309605,0.48955722639933164,0.4924595972690347,0.4831140350877193,0.4945697577276524,0.5062176766198283,0.46495549217872273,0.4955713637542131,0.5009462431589177,0.5012531328320803,0.4924812030075188,0.46616541353383456,0.4924812030075189,0.46495549217872273,0.46741854636591473,0.4661654135338346,0.4816549570647931,0.4893306713110458,0.4837092731829574,0.4824297586070439,0.4930451127819548,0.4962406015037595,0.48370927318295726,0.4976190476190476,0.4801102738322141,0.46495549217872273,0.48895730706075524,0.4924812030075189,0.47180451127819556,0.4652691251939372,0.9532163742690059,0.9573934837092731,0.9486215538847117,0.9354636591478698,0.9537733221943746,0.9122807017543857,0.9161793372319685,0.9479253689780003,0.9598997493734338,0.943358395989975,0.0,0.9273182957393483,0.9624060150375942,0.5611247947454844,0.5654144175091604,0.5874926488736265,0.5820271016524362,0.5783101822352491
IGHV3-53,0.5259307813814583,0.5405582354252236,0.47862506599355625,0.43128104975974263,0.487435718211811,0.45706371191135736,0.5394077601937441,0.5282894736842104,0.5649122807017545,0.5352149482285189,0.43767313019390575,0.48749811748774985,0.4920431750883561,0.4429077167728632,0.4601560097914059,0.42716818661366807,0.9193598030163127,0.8928901200369344,0.8995844875346258,0.9375192366882117,0.8400277008310251,0.8845798707294553,0.8827331486611265,0.8806226091544651,0.894275161588181,0.8866574330563248,0.9030470914127422,0.9385964912280699,0.8845798707294553,0.8922745460141582,0.928439519852262,0.9061865189289009,0.9055093875038472,0.9196675900277008,0.0,0.9146814404432131,0.897199138196368,0.9626038781163434,0.8767313019390582,0.8930440135426284,0.8845798707294553,0.9145891043397967,0.945983379501385,0.916089566020314,0.8531855955678668,0.4629116651277316,0.45706371191135736,0.4547553093259464,0.48123268698060934,0.47777256104877114,0.49243677710385564,0.48345131835436544,0.49235128889483715,0.4745152354570637,0.4966988912112328,0.4819680780899617,0.4727608494921514,0.49108956602031395,0.48787785082997254,0.45786880995592427,0.44943391441763236,0.5063711911357341,0.48845798707294547
IGHV4-59,0.5606898602438299,0.5993736990782039,0.5902221065847292,0.5499129565052848,0.5807483172492093,0.5676033303597977,0.5857513661202185,0.5642543859649123,0.5544111302847282,0.6036671952952061,0.5618781593815045,0.5724105461393598,0.5845583787053841,0.6127344222625529,0.6224257449219192,0.5820305073027396,0.5038011695906434,0.5040227405710432,0.4861033442982456,0.5043859649122807,0.5202407776185682,0.4886116152450091,0.5087728750756201,0.5084258264709393,0.5157894736842106,0.5070175438596491,0.4798245614035087,0.5085087719298246,0.4886116152450091,0.4809941520467836,0.4807017543859649,0.4968420655936053,0.5032510655168995,0.49824561403508766,0.49679210291562986,0.5057894736842105,0.5086438798144788,0.4992982456140352,0.5125439123352474,0.49742537179504454,0.4886116152450091,0.4977684513006654,0.5070175438596491,0.4882070477918935,0.4750545112781955,0.9330409356725143,0.9394736842105263,0.930701754385965,0.919298245614035,0.9316764132553605,0.8935672514619881,0.8987329434697854,0.9345029239766081,0.9377192982456141,0.0,0.9433583959899747,0.9114035087719298,0.9368421052631579,0.5377790765634132,0.5423150486255011,0.5839945636653727,0.5680344930121916,0.5619238774903359
IGHV3-43D,0.5087719298245614,0.5871989295272079,0.5243879472693032,0.42902711323763953,0.5256663422809721,0.5084745762711864,0.5777777777777776,0.5169491525423728,0.5784153005464481,0.5771500313873195,0.4385964912280702,0.5392184557438795,0.49122807017543857,0.45443989071038254,0.47887636612021856,0.4080413636550393,0.9444444444444445,0.912280701754386,0.9210526315789473,0.956140350877193,0.8552631578947368,0.868421052631579,0.8969298245614035,0.9135338345864661,0.9298245614035088,0.9210526315789473,0.9210526315789473,0.9385964912280702,0.868421052631579,0.9473684210526315,0.0,0.9315789473684211,0.9210526315789473,0.9385964912280702,0.928439519852262,0.9322368421052631,0.8771929824561403,0.9649122807017543,0.8947368421052633,0.9108187134502924,0.868421052631579,0.9298245614035088,0.9649122807017543,0.9342105263157894,0.9035087719298245,0.4444444444444444,0.43859649122807015,0.43859649122807015,0.44999999999999996,0.4561739598037238,0.5122812545235791,0.45711500974658864,0.47660818713450287,0.45614035087719296,0.4817831215970962,0.4661654135338346,0.45614035087719296,0.47368421052631576,0.47368421052631576,0.4636591478696741,0.43611111111111106,0.559322033898305,0.5423728813559322
IGHV3-49,0.5164606431332569,0.5761596788581623,0.5236137267210713,0.46913429493897757,0.5307693347390046,0.4971751412429379,0.5865513054037644,0.5402777777777777,0.5444444444444445,0.5647193950765931,0.48461317227494966,0.5487326726559847,0.49415204678362573,0.44722222222222224,0.46130045058000196,0.4195448939809844,0.9181286549707602,0.8859649122807017,0.8903508771929823,0.9317738791423,0.8581871345029239,0.8421052631578947,0.8764619883040936,0.869674185463659,0.8859649122807017,0.8888888888888888,0.8947368421052632,0.912280701754386,0.8421052631578947,0.8888888888888888,0.9210526315789473,0.8982456140350876,0.0,0.912280701754386,0.9055093875038471,0.906578947368421,0.8596491228070176,0.9385964912280702,0.8771929824561403,0.8879142300194931,0.8421052631578947,0.9035087719298245,0.9385964912280702,0.9137426900584794,0.8491228070175436,0.46810057157960816,0.4623847754980672,0.44464268014669445,0.47008375458420054,0.4833613763173468,0.48846187484600684,0.4802237860816511,0.4998630584880177,0.4795321637426901,0.5032510655168996,0.48933067131104596,0.4795321637426901,0.4966795519873129,0.5012603347449082,0.46950710108604843,0.4277777777777778,0.5480225988700564,0.5310734463276837
IGHV1-58,0.7171052631578947,0.8525219298245614,0.881578947368421,0.834928229665072,0.8736044657097289,0.8640350877192983,0.7602339181286549,0.0,0.7938596491228072,0.8060428849902534,0.8245614035087718,0.8874269005847952,0.4605263157894737,0.48684210526315785,0.47916666666666663,0.4793233082706766,0.5402777777777777,0.5398706896551725,0.5406968390804598,0.5080409356725146,0.5725580601092897,0.5333333333333333,0.5417700514985594,0.5167642466822796,0.5123633879781422,0.5212090163934426,0.5458333333333333,0.5303319209039549,0.5333333333333333,0.5414077212806028,0.5221045197740113,0.544000584453536,0.5402777777777777,0.5399717514124294,0.5282894736842104,0.5093579234972678,0.5513888888888888,0.5229166666666667,0.5625,0.5403055051421658,0.5333333333333333,0.5375000000000001,0.49956140350877193,0.5190713078803566,0.49346454058876005,0.5701754385964913,0.5701754385964912,0.5614035087719298,0.5592105263157894,0.5843836122874234,0.5662768031189085,0.547270955165692,0.574174900853667,0.5701754385964912,0.5642543859649123,0.575187969924812,0.5526315789473684,0.5789473684210527,0.4122807017543859,0.41416040100250634,0.46388888888888896,0.8991228070175439,0.8640350877192983
IGHV2-70,0.46294798949448435,0.46351330913490624,0.47115873976128053,0.4480492933779816,0.46320732493792255,0.4598997493734336,0.5773967687025946,0.47932330827067654,0.44741163252959987,0.49981038898357627,0.45242416385792056,0.46240601503759404,0.8145363408521303,0.8032581453634083,0.8283208020050126,0.0,0.39769860957037406,0.3825814536340852,0.4479256465517241,0.4077255125518715,0.43859487297743954,0.4341963121624139,0.42790864654358746,0.4100547539129666,0.4135696097247343,0.3996944894656509,0.42607048124289504,0.41971454058876,0.4341963121624139,0.4253661242917922,0.4080413636550393,0.40316673970234723,0.4225524127779766,0.4358353510895884,0.4270164915866268,0.40648278957165923,0.4090575968074221,0.40413215241493555,0.4198950766747377,0.39677871800566034,0.4341963121624139,0.42388758782201413,0.4114158346686388,0.4065617495265505,0.41638255014244197,0.5973266499582288,0.6090225563909774,0.6180537550773485,0.606678333765448,0.5922228944007529,0.5934280144806463,0.6072028730830912,0.6016282670439983,0.5914786967418546,0.6006450960832824,0.6098127091126833,0.6090225563909774,0.5827067669172933,0.5562348668280873,0.5723462293100549,0.5525565064735571,0.4536556909515167,0.47740039754558816
IGHV7-81,0.7456140350877193,0.9144736842105263,0.8966861598440546,0.8771929824561404,0.886762360446571,0.9298245614035088,0.7690058479532164,0.8640350877192983,0.7543859649122807,0.8167641325536062,0.8508771929824561,0.8947368421052632,0.5,0.5,0.4846491228070175,0.4774436090225564,0.5229885057471265,0.5517241379310345,0.5233781414377557,0.5402298850574713,0.521551724137931,0.45614035087719296,0.5538793103448276,0.5197044334975369,0.5258620689655172,0.5431034482758621,0.5,0.5214761040532365,0.45614035087719296,0.5536723163841808,0.5423728813559322,0.5275862068965517,0.5310734463276837,0.5254237288135594,0.49304295220810646,0.4963256076879593,0.5277777777777778,0.5128554143980641,0.5172413793103449,0.5443697642704072,0.45614035087719296,0.5086206896551724,0.5431034482758621,0.5280172413793104,0.5431034482758621,0.6267614780180532,0.603448275862069,0.603448275862069,0.6064655172413793,0.6113721037094337,0.6273751542307942,0.620350888585839,0.6170920544482166,0.603448275862069,0.5933257713248639,0.6139054532883934,0.6333333333333333,0.6350574712643677,0.48245614035087714,0.4887218045112781,0.46631944444444445,0.9298245614035088,0.0
IGHV4-30-2,0.5932203389830508,0.5723684210526316,0.6023391812865496,0.5598086124401914,0.5964912280701754,0.5614035087719298,0.6305555555555555,0.5701754385964912,0.5833333333333334,0.6179337231968811,0.606140350877193,0.5730994152046783,0.5614035087719298,0.6519963702359346,0.6608439201451906,0.6090225563909774,0.4619883040935672,0.4827586206896552,0.47785087719298247,0.4678362573099415,0.5075520833333333,0.43859649122807015,0.48570780399274044,0.47833870390261374,0.47368421052631576,0.4649122807017544,0.45614035087719296,0.47368421052631576,0.43859649122807015,0.4444444444444444,0.43859649122807015,0.4768478573482887,0.4623847754980672,0.45614035087719296,0.4602954755309326,0.4697368421052631,0.4853801169590643,0.45614035087719296,0.4780701754385965,0.46735691688236985,0.43859649122807015,0.4916666666666667,0.4649122807017544,0.4451754385964912,0.4482873851294903,0.9824561403508771,0.0,0.9912280701754386,0.9780701754385964,0.9590643274853802,0.9493177387914229,0.9473684210526314,0.9571150097465887,0.9824561403508771,0.9394736842105263,0.9573934837092731,0.9649122807017544,0.9649122807017544,0.5344827586206896,0.5447430155109121,0.5722222222222222,0.5701754385964912,0.5614035087719298
